video_id,title,published_at,view_count,like_count,comment_count,duration,fetched_at
NUWyRTztgv4,"Esse remédio NÃO FUNCIONA, mas ele pode te CURAR",2024-02-19T14:00:15Z,893521,59889,1821,PT16M38S,2025-11-09T02:45:14.145323
i2PHZ9ARdzg,O mistério do PASSO DYATLOV foi RESOLVIDO?,2025-08-04T19:15:36Z,892663,69085,1941,PT12M51S,2025-11-09T02:45:13.045313
zFScwFlhPoQ,O que acontece se você ficar 1 ANO no ESPAÇO,2024-07-29T22:00:41Z,890702,52138,897,PT16M7S,2025-11-09T02:45:13.722505
JYaTuKV7kFo,Antimatéria Explicada em 1 Minuto #Shorts,2022-02-07T14:32:57Z,889852,115053,1734,PT1M,2025-11-09T02:45:17.176614
MoqqhmU8co0,A Teoria da Internet Morta,2023-12-04T15:09:31Z,887529,85080,1782,PT14M5S,2025-11-09T02:45:14.649401
zWCeVqDsGxY,Como o QR Code funciona?,2024-08-27T15:01:06Z,883741,108497,757,PT56S,2025-11-09T02:45:13.490938
xk3OFNJarzM,Esse Telescópio Vai REVOLUCIONAR a Astronomia,2021-10-14T15:33:17Z,880499,90008,3496,PT13M26S,2025-11-09T02:45:17.390194
oRaGgSfJFfY,É possível curar o câncer?,2024-08-23T15:00:58Z,876560,66421,3139,PT11M58S,2025-11-09T02:45:13.490952
57qs91GBscU,Empuxo e o Princípio de Arquimedes,2020-07-13T19:59:17Z,874831,59886,1232,PT10M8S,2025-11-09T02:45:18.114368
hRopGbR7lmA,Uma Supernova Poderia Destruir a Terra?,2020-10-29T22:17:21Z,873613,72839,1367,PT12M16S,2025-11-09T02:45:17.788113
YHmdUHp_bYE,DECAIMENTO do VÁCUO: o FIM do UNIVERSO,2022-11-25T19:46:47Z,871560,80563,1772,PT8M26S,2025-11-09T02:45:16.197417
3b8yc1r4Dmg,Nós somos a primeira civilização do Universo?,2023-07-06T14:00:02Z,862809,76113,2522,PT9M34S,2025-11-09T02:45:15.081474
9SSasbBwlXQ,e se você CAIR no ESPAÇO?,2022-11-30T20:00:04Z,860310,165366,686,PT1M,2025-11-09T02:45:16.197384
9doZlGJVI0s,É possível VIAJAR para o PASSADO?,2023-02-13T20:00:08Z,857306,76414,1890,PT8M45S,2025-11-09T02:45:15.680843
8gI5WbC6pmE,Todas as vezes que a VIDA na TERRA quase foi EXTINTA,2023-09-28T20:00:02Z,854923,71486,1554,PT13M37S,2025-11-09T02:45:14.877143
iYpAeZOpjv8,Como sabemos que tem ÁGUA no SOL?,2025-02-01T00:03:36Z,850659,41153,951,PT14M39S,2025-11-09T02:45:13.252281
1Yp2YQvEu-s,o que acontece quando você fica APAIXONADO? #shorts,2022-11-07T20:00:01Z,849057,140334,1559,PT59S,2025-11-09T02:45:16.197487
26BvHv-Z2p4,O Que Aconteceria Se Você Passasse 1 Segundo no Núcleo do Sol?,2018-11-29T13:00:01Z,845139,100852,3624,PT9M6S,2025-11-09T02:45:18.433944
45S_t-HFeTw,Essa é a Primeira Imagem do Buraco Negro no Centro da Via Láctea,2022-05-12T14:56:01Z,845007,83377,2451,PT12M40S,2025-11-09T02:45:16.976083
e_40lbRiJTI,o que aconteceu com MARIE CURIE?,2024-03-06T15:00:55Z,843951,129580,1781,PT57S,2025-11-09T02:45:14.145245
RoyecFxgwTs,A Primeira Lei de Newton (Lei da Inércia) Explicada | Episódio 4,2020-06-22T19:58:11Z,842320,79801,1028,PT11M3S,2025-11-09T02:45:18.114426
OEhVHorc2PU,o PARADOXO do JOVEM SOL FRACO #Shorts,2022-07-27T13:44:11Z,840708,134269,2851,PT1M,2025-11-09T02:45:16.775067
egGqYu3Sjyg,O Incidente Vela: A Bomba Atômica Mais Misteriosa da História,2022-03-08T17:31:55Z,840650,78726,939,PT9M10S,2025-11-09T02:45:17.176468
gsdsqoc76A8,Qual é o Mistério do Triângulo das Bermudas?,2023-01-23T15:00:33Z,840309,69022,940,PT5M23S,2025-11-09T02:45:15.906969
vzQZPbt5Qv4,O sistema que pode ACABAR com a HUMANIDADE,2023-12-14T15:00:45Z,838481,61696,1172,PT13M49S,2025-11-09T02:45:14.649358
VfqciRnz0VQ,o MELHOR LUGAR da TERRA para encontrar METEORITOS,2024-01-13T20:00:19Z,837285,117044,423,PT51S,2025-11-09T02:45:14.395176
NwSRLWtNiFA,o POLVO mais PERIGOSO do MUNDO,2024-07-26T15:00:31Z,836185,92440,656,PT1M,2025-11-09T02:45:13.722526
WHsAZbPE2Pg,Nós encontramos as PRIMEIRAS ESTRELAS do UNIVERSO?,2023-07-01T14:00:30Z,824494,50279,653,PT13M42S,2025-11-09T02:45:15.081499
T7ZNTb01bWQ,A Floresta Negra da Internet EXPLICADA,2024-12-13T00:20:48Z,823297,78056,1398,PT14M35S,2025-11-09T02:45:13.252336
1wPSGIV84aI,De Poeira Estelar a Supernovas: O Ciclo de Vida das Estrelas,2018-05-04T14:00:01Z,823024,80291,1677,PT11M18S,2025-11-09T02:45:18.666062
wGYSOX0d3uE,o dia em que 1 TRILHÃO foram deletados,2024-08-24T21:00:38Z,821876,110578,968,PT51S,2025-11-09T02:45:13.490947
ewY_zDr0Zqk,Como Sabemos a Forma da Via Láctea?,2019-05-13T00:08:30Z,819517,96584,2111,PT9M,2025-11-09T02:45:18.433836
vDRBlfKo83I,O PARADOXO DO CÉU ESCURO,2022-07-06T15:35:24Z,814707,88377,1516,PT9M16S,2025-11-09T02:45:16.775155
KPykPLP7osA,"Espelhos Planos, Côncavos e Convexos (Como as Imagens se Formam?)",2020-08-02T19:31:36Z,813143,66031,793,PT9M8S,2025-11-09T02:45:18.114295
5cmtwJcTXzw,"DENSIDADE, PRESSÃO e o PRINCÍPIO DE PASCAL",2020-07-12T19:12:00Z,809212,46344,493,PT11M17S,2025-11-09T02:45:18.114374
Qjn4bnuxyHY,O FOGO INVISÍVEL,2023-04-10T20:45:52Z,809052,100586,435,PT56S,2025-11-09T02:45:15.294611
cC0tAAnt0xI,Como (quase) chegar na VELOCIDADE DA LUZ,2021-12-22T18:10:24Z,804975,77325,1339,PT9M41S,2025-11-09T02:45:17.390119
9uq-acnyOWI,O Universo Expandiu MAIS RÁPIDO do que a Luz?,2018-05-11T14:00:01Z,792621,69256,2289,PT9M42S,2025-11-09T02:45:18.666056
OISEErXpBQk,Por que as BARRAS de PROGRESSO MENTEM pra você?,2023-03-30T20:00:13Z,791835,127067,447,PT1M,2025-11-09T02:45:15.294771
VsOpMax0MFQ,E se cobríssemos o SAARA com PAINÉIS SOLARES?,2022-11-14T14:07:51Z,788105,83142,2318,PT5M30S,2025-11-09T02:45:16.197460
dBCruf1436c,qual é o PIOR CHEIRO que existe?,2024-09-11T15:01:09Z,786794,107040,2621,PT55S,2025-11-09T02:45:13.490892
LZ0Gc5wprBk,Vela Solar: O Futuro da Exploração Espacial?,2019-01-26T17:57:01Z,784658,76842,2555,PT11M12S,2025-11-09T02:45:18.433912
jd0TukKlxMw,quanto tempo leva para ir até o SOL de CARRO?,2024-01-23T20:00:18Z,780792,116559,903,PT45S,2025-11-09T02:45:14.395124
wVVr1OfZiRo,Como um MOTOR DE DOBRA ESPACIAL funciona? #Shorts,2022-08-08T13:40:08Z,780273,117871,734,PT57S,2025-11-09T02:45:16.775021
HfVdtdIMS3k,Para Onde os Arquivos Deletados Vão?,2021-11-25T21:03:05Z,779921,107656,3209,PT11M23S,2025-11-09T02:45:17.390139
fja3yCLlEyU,Por que o Espaço é FRIO? #Shorts,2022-04-27T20:46:57Z,778526,129654,586,PT51S,2025-11-09T02:45:16.976176
8HvfNfIzmXk,como DESCOBRIR coisas SEM QUERER,2023-07-07T20:00:02Z,774651,130342,737,PT54S,2025-11-09T02:45:15.081463
RZGS_G-_3IM,CLEÓPATRA está mais DISTANTE das PIRÂMIDES do que do IPHONE,2023-04-04T20:00:16Z,767049,136092,2276,PT56S,2025-11-09T02:45:15.294635
DEbyaW90CwU,A Verdade Sobre Nikola Tesla,2022-04-28T16:52:50Z,766009,87576,3444,PT13M43S,2025-11-09T02:45:16.976140
6IixEWv8MtU,Elevador Espacial: Por Que Precisamos Tanto de Um?,2018-06-15T14:00:00Z,765014,64241,1341,PT10M48S,2025-11-09T02:45:18.666028
jaJ_-89w8fE,Como os Músculos Crescem?,2021-09-10T16:57:14Z,764751,101492,1688,PT9M53S,2025-11-09T02:45:17.390230
sc0u5H4i-HU,É possível apagar alguém da história?,2023-08-10T14:36:22Z,764674,72745,2032,PT10M29S,2025-11-09T02:45:15.081301
Dz6WJ3O8Suc,Como seria VER o sinal de WIFI?,2024-11-29T20:42:36Z,763613,99830,604,PT59S,2025-11-09T02:45:13.252375
WIBCN0bB4HY,Esses são TODOS os Estados da Matéria,2023-08-04T20:00:11Z,759894,67754,1239,PT14M30S,2025-11-09T02:45:15.081339
T_VZx2AubCc,Assista esse vídeo se você quiser entender o quão velho é o universo,2024-05-27T22:00:14Z,756296,71299,2266,PT14M11S,2025-11-09T02:45:13.948016
oa2nr6XhVQ8,E Se o Sol Fosse um Buraco Negro?,2018-12-14T15:08:33Z,753914,78163,1768,PT10M23S,2025-11-09T02:45:18.433933
Mi0dCqnCMSs,O Paradoxo da Barra e do Buraco,2016-10-12T23:51:05Z,753748,72459,1641,PT7M24S,2025-11-09T02:45:18.666182
PA7EqPGSGBg,O futuro da exploração espacial no UNIVERSO,2024-07-18T20:30:02Z,749577,47955,1477,PT17M,2025-11-09T02:45:13.722576
vq4bZ1RAtq0,como os MÚSCULOS CRESCEM?,2023-08-05T20:00:15Z,749056,121314,757,PT57S,2025-11-09T02:45:15.081332
aiaHDoOXASY,o que acontece quando DOIS FURACÕES se ENCONTRAM?,2023-09-01T20:00:01Z,748107,136260,571,PT47S,2025-11-09T02:45:14.877293
IhVssOxDawU,O Quão Perigoso é o Coronavírus?,2020-03-07T23:20:32Z,747295,96193,2642,PT10M18S,2025-11-09T02:45:18.114514
R7C83ugXrDk,por que GATOS sempre CAEM de PÉ?,2023-05-09T20:00:07Z,746824,134546,1167,PT1M,2025-11-09T02:45:15.294481
bgokxrvocWs,onde tem MAIS INFORMAÇÃO? na NATUREZA ou na INTERNET?,2023-12-10T20:00:19Z,743368,109408,499,PT59S,2025-11-09T02:45:14.649375
SSeN-8lc4lk,como uma MONTANHA virou um REATOR NUCLEAR NATURAL,2023-01-01T20:00:07Z,742725,110706,309,PT58S,2025-11-09T02:45:15.907042
Z0VK5X5I31o,Você já viu uma TELA no MICROSCÓPIO? #Shorts,2022-06-23T14:50:11Z,742227,89532,565,PT1M,2025-11-09T02:45:16.775213
SJEeo1WmcVw,Esses RECORDES OLÍMPICOS nunca vão ser quebrados,2024-07-25T21:00:25Z,739420,57353,1549,PT13M45S,2025-11-09T02:45:13.722533
gS1FnfzG-lg,A Segunda Lei de Newton Explicada | Episódio 5,2020-06-23T20:01:09Z,738119,73080,1037,PT11M54S,2025-11-09T02:45:18.114420
GwN2Y7ZJvVI,Você consegue sentir CHEIRO de BARATAS?,2025-02-18T15:05:59Z,735030,74065,1696,PT1M6S,2025-11-09T02:45:13.252222
jOaRdZBi7IU,Por que tudo QUEBRA tão rápido hoje em dia?,2025-08-21T23:15:21Z,733874,66356,2872,PT18M27S,2025-11-09T02:45:13.045288
JA38OcVJKY8,O homem que ficou PRESO no ESPAÇO,2025-07-08T19:00:31Z,730194,54638,429,PT1M19S,2025-11-09T02:45:13.045352
f1BK5-PSrm4,Por que o sinal de CELULAR está PIORANDO?,2024-08-09T15:18:07Z,728571,115607,451,PT1M,2025-11-09T02:45:13.491009
HKMHa5rjKEE,como PARAR de PROCRASTINAR,2024-07-24T15:00:17Z,725521,139397,741,PT1M,2025-11-09T02:45:13.722540
pgxK8Vy2rMw,os ANÉIS de SATURNO vão DESAPARECER,2023-05-01T20:00:22Z,720598,106391,656,PT58S,2025-11-09T02:45:15.294528
Ps2LtAMoytE,Qual Foi a Primeira Língua da História?,2017-12-22T14:00:02Z,719785,79317,1999,PT8M17S,2025-11-09T02:45:18.666126
8fo8_m-qP9M,A Lei ZERO da Termodinâmica,2020-07-16T20:23:51Z,718011,51983,600,PT9M,2025-11-09T02:45:18.114362
mjJbEF5aleE,E se você caísse em um Buraco Negro?,2013-07-24T18:18:58Z,717260,27130,883,PT4M32S,2025-11-09T02:45:19.256363
sVpGanaXGwY,o que a VOYAGER VERIA se VIRASSE para a TERRA?,2023-08-27T20:00:26Z,713302,111948,645,PT56S,2025-11-09T02:45:14.877310
euykKjBSNrc,A Lei de Murphy Funciona? #Shorts,2022-06-24T14:29:07Z,711431,109334,593,PT1M,2025-11-09T02:45:16.775208
RQ70N1QKQ4I,A sua vida depende de DUAS EMPRESAS e você não faz ideia,2023-11-09T20:00:10Z,710317,68580,1538,PT15M2S,2025-11-09T02:45:14.649469
D5iC6IjCYtk,A História do Homem que Descobriu a Eletricidade,2022-11-04T14:00:16Z,704829,71082,1264,PT9M15S,2025-11-09T02:45:16.197498
qIpVKL4a2Aw,Você conhece a LEI DE ZIPF? #shorts,2022-10-28T20:00:20Z,702164,93882,522,PT1M,2025-11-09T02:45:16.197531
UW9fsmLjhhE,o PARADOXO do AVÔ,2022-12-03T20:00:05Z,701101,111516,8046,PT48S,2025-11-09T02:45:16.197368
Wh8oTwZTPrA,como sabemos que a TERRA orbita o SOL? #shorts,2022-10-11T20:00:09Z,696750,105408,881,PT1M,2025-11-09T02:45:16.413038
UJuWTpAzuyc,O Problema do Controle,2024-09-05T21:00:31Z,696614,50981,2185,PT15M2S,2025-11-09T02:45:13.490907
nqZeG-M7ixE,o PARADOXO do AVÔ explicado,2024-02-12T14:00:38Z,691005,63810,2456,PT12M46S,2025-11-09T02:45:14.395010
xOEp_k1fgIk,A Última Invenção da Humanidade,2022-02-11T14:30:12Z,689964,61647,1206,PT16M5S,2025-11-09T02:45:17.176591
HTy-7iKIPuQ,Quanto seria a conta de ELETRICIDADE do seu CÉREBRO?,2025-02-05T15:00:30Z,683864,86022,1137,PT1M17S,2025-11-09T02:45:13.252266
UgXtrJQJj_c,Como a Radiação Causa Câncer? #Shorts,2022-01-31T14:43:55Z,682178,92050,543,PT59S,2025-11-09T02:45:17.176647
F9k14yVCUtk,Como o Café Funciona? #Shorts,2022-02-21T15:20:40Z,681557,114755,1146,PT57S,2025-11-09T02:45:17.176537
Cb9k6hmaXHc,O que acontece se uma FÓRMULA 1 fizer curva com ASA ABERTA?,2025-08-13T21:00:10Z,680983,65325,2644,PT10M4S,2025-11-09T02:45:13.045295
f6rhEMX0TcE,O Planeta Desaparecido do Sistema Solar,2023-05-02T20:00:14Z,680039,61883,1304,PT8M10S,2025-11-09T02:45:15.294522
9jK_t7tdlRQ,por que nós DORMIMOS?,2023-03-03T20:00:04Z,679045,128836,1038,PT58S,2025-11-09T02:45:15.680738
SJCWFKfumpg,Esse ASTEROIDE vai COLIDIR com a TERRA?,2025-03-03T23:37:38Z,678120,41908,1113,PT14M20S,2025-11-09T02:45:13.252203
qsjUpTKB73A,Os Três Estados da Matéria | Episódio 10,2020-07-11T17:36:28Z,676903,33702,648,PT9M46S,2025-11-09T02:45:18.114381
o8xDEHZfu8M,onde a INTERNET fica SALVA? #shorts,2022-10-05T20:10:31Z,673829,116981,640,PT53S,2025-11-09T02:45:16.413067
a2dYyvaYaf4,Você ficaria MAIS VELHO ou MAIS NOVO em MARTE?,2023-05-30T20:00:01Z,673604,43341,871,PT12M6S,2025-11-09T02:45:15.294388
0jQV528gyHw,O que você vai encontrar no lugar mais PROFUNDO do OCEANO? #Shorts,2022-07-08T15:18:29Z,673318,89971,468,PT51S,2025-11-09T02:45:16.775144
gCaTJYhA4Ik,O Bóson de Higgs EXPLICADO,2021-03-31T18:09:25Z,673028,69477,1848,PT8M57S,2025-11-09T02:45:17.787879
okXqH94wShw,Esse SOM foi feito para chamar sua ATENÇÃO,2024-08-15T20:00:14Z,672794,46429,1205,PT14M48S,2025-11-09T02:45:13.490989
BPKAdgv6XUM,Supernovas Explicadas: As Maiores Explosões do Universo,2020-03-30T17:24:54Z,671313,93045,2262,PT10M49S,2025-11-09T02:45:18.114508
5ybRp_yfVUY,A História dos Multiversos,2023-05-26T20:00:02Z,671307,52966,817,PT11M28S,2025-11-09T02:45:15.294406
LuL_Ogf0P24,E se o METEORO nunca tivesse MATADO os DINOSSAUROS? #Shorts,2022-08-16T13:32:57Z,670896,102802,1163,PT49S,2025-11-09T02:45:16.774964
PJrib0IeKdk,A curva que coloca FOGUETES no ESPAÇO,2024-01-29T14:00:18Z,670248,53133,1003,PT13M11S,2025-11-09T02:45:14.395092
FxN1CLo24i8,E se o Sol virasse um Buraco Negro? #Shorts,2022-03-31T14:39:36Z,669478,120036,760,PT58S,2025-11-09T02:45:16.976301
GPiV0uyFc8c,As Mensagens que Enviamos para Alienígenas,2019-03-27T16:58:49Z,668149,68801,2324,PT11M8S,2025-11-09T02:45:18.433879
Dy4DGjGaz68,Por Que o Sistema Solar é PLANO?,2020-12-17T20:58:35Z,668136,69547,2683,PT9M3S,2025-11-09T02:45:17.788027
e_hU6sAON2U,Como Funcionam os Resistores e Capacitores?,2020-08-09T20:08:51Z,667726,55065,894,PT16M37S,2025-11-09T02:45:18.114261
JBDXF_fsXTw,A História da Vida na Terra em 8 Minutos,2020-12-29T18:05:47Z,667360,68515,2653,PT8M2S,2025-11-09T02:45:17.788008
Dak0s_5gs9E,A Partícula Fantasma da Física,2019-02-10T14:42:38Z,667166,67253,1629,PT11M55S,2025-11-09T02:45:18.433901
c8vgp19WbMw,a HISTÓRIA do UNIVERSO em 1 MINUTO,2023-10-20T20:00:11Z,667017,125470,705,PT57S,2025-11-09T02:45:14.877018
4y7b03zOqGg,Mundos Paralelos Existem?,2020-09-10T20:19:41Z,664126,78863,2573,PT10M30S,2025-11-09T02:45:17.788151
kx40x7OwVus,o DESAFIO da CADEIRA,2023-10-03T20:00:13Z,663128,93333,1495,PT1M,2025-11-09T02:45:14.877124
O_NE5VleUL4,Por que Alienígenas NÃO VÃO ser assim?,2022-11-08T17:27:49Z,658777,69631,1565,PT7M55S,2025-11-09T02:45:16.197482
loQvuPB_rHg,O Argumento do Quarto Chinês,2023-04-18T14:00:25Z,657434,73333,1660,PT8M53S,2025-11-09T02:45:15.294582
32AMOGXhcxo,A Cor Rosa NÃO EXISTE,2022-06-22T21:44:41Z,656620,83577,2219,PT10M17S,2025-11-09T02:45:16.775218
_VLjEs-ShlQ,A VELOCIDADE da LUZ NÃO É constante,2023-02-09T14:00:30Z,655813,47124,1099,PT14M24S,2025-11-09T02:45:15.680863
edSjg1JlL_k,A carta que QUEBROU a FÍSICA,2023-11-30T19:00:31Z,650313,51238,720,PT18M43S,2025-11-09T02:45:14.649417
_vzEKXOI3BY,ESTRELAS IMPOSSÍVEIS,2021-01-24T17:46:30Z,650071,68502,1263,PT11M14S,2025-11-09T02:45:17.787963
6BEhSv8K7gs,"Se VACINAS funcionam, por que pegamos GRIPE mais de uma vez?",2024-07-30T15:00:05Z,649641,91483,714,PT51S,2025-11-09T02:45:13.722498
NSNR77XhIWU,Onde está o ANTI UNIVERSO?,2025-06-16T20:00:14Z,648349,46617,1376,PT15M51S,2025-11-09T02:45:13.045400
JJeoVMQ-EQQ,SinapseQUIZ #3 - O Que é um Vomitório?,2019-12-11T22:00:11Z,648176,63104,2809,PT43M42S,2025-11-09T02:45:18.433683
agoy2NlJUJc,Como Ímãs Funcionam? (Ímãs Explicados),2019-12-28T22:28:28Z,647285,82646,1666,PT8M27S,2025-11-09T02:45:18.114562
MUxYoiAcBrw,qual é a VELOCIDADE de um RAIO?,2023-01-07T20:00:09Z,646740,145491,742,PT1M,2025-11-09T02:45:15.907014
yJxxTf0IQC8,PRÍONS: A doença que DERRETE o seu cérebro,2024-08-08T20:30:07Z,644766,57104,1174,PT15M17S,2025-11-09T02:45:13.491014
dgq994RCVyg,Por que não vemos MECÂNICA QUÂNTICA no DIA-A-DIA?,2023-07-24T21:10:07Z,640814,45967,1181,PT16M4S,2025-11-09T02:45:15.081407
GB1Y6HtHme0,a EMPRESA que DESCOBRIU a BOMBA ATÔMICA,2023-05-12T20:00:03Z,639201,110917,492,PT56S,2025-11-09T02:45:15.294464
N6EDjhMq1oo,A ESFERA DE DYSON #shorts,2022-09-30T20:00:06Z,638387,106424,539,PT58S,2025-11-09T02:45:16.413092
5XqaCSil5To,o SAARA NÃO É o MAIOR DESERTO do MUNDO,2024-02-07T20:03:34Z,636392,91112,548,PT40S,2025-11-09T02:45:14.395037
AupvhHo_xNI,O FUNGO do The Last of Us EXISTE na VIDA REAL,2023-04-13T14:00:12Z,635841,63648,1008,PT7M20S,2025-11-09T02:45:15.294594
ZXtn-x2c5r8,O que Aconteceria se Marte Colidisse com a Terra?,2018-10-26T15:00:10Z,634985,61670,1626,PT9M27S,2025-11-09T02:45:18.665913
95UT5ozKlks,Essa Estrela é MAIS VELHA do que o Universo?,2021-05-17T14:37:57Z,634548,76522,2109,PT9M52S,2025-11-09T02:45:17.390399
-SGcZ__3we0,É possível VIAJAR no TEMPO? #Shorts,2022-08-15T13:07:42Z,633182,102667,2162,PT57S,2025-11-09T02:45:16.774978
1m0hqj92ff4,O Algoritmo que Mudou o Mundo,2024-06-03T22:31:28Z,633003,51531,928,PT16M26S,2025-11-09T02:45:13.947971
OcSq8J-QIyE,quando os NÚMEROS de CELULAR vão ACABAR?,2023-09-15T20:00:06Z,631956,101689,423,PT1M,2025-11-09T02:45:14.877206
8ytdAslR2GY,SinapseQUIZ #4 - Quantas Línguas Oficiais o Brasil Tem?,2019-12-18T22:00:11Z,631365,62754,1886,PT50M47S,2025-11-09T02:45:18.433675
lAW4eGl3FsQ,essas imagens são REAIS ou FAKE?,2023-12-03T20:00:23Z,631214,68489,668,PT57S,2025-11-09T02:45:14.649405
35XqzsGcQRk,O que vai acontecer no FIM da Lei de Moore?,2021-07-22T14:24:55Z,630397,80669,1753,PT11M43S,2025-11-09T02:45:17.390311
qOmvlABRUVI,A luz atrás do Buraco Negro,2021-08-11T22:39:08Z,629541,74126,1314,PT10M31S,2025-11-09T02:45:17.390276
M_saN5GFDcg,de onde veio a palavra SALÁRIO,2024-08-21T15:00:31Z,627478,87928,354,PT57S,2025-11-09T02:45:13.490963
m41qV7qz6Ac,A PARTÍCULA que decide quando o UNIVERSO ACABA,2025-05-17T16:30:15Z,627388,43527,890,PT16M9S,2025-11-09T02:45:13.045462
-YuxyzG1uNc,O Universo não é feito do que você pensa,2021-08-04T22:37:30Z,626212,80826,2989,PT11M42S,2025-11-09T02:45:17.390289
IzxaEloOTgs,E se a LUA tivesse uma LUA?,2023-04-25T20:00:04Z,625150,99573,702,PT1M,2025-11-09T02:45:15.294563
NH95XfWjSOw,NINGUÉM sabe onde está a CONSCIÊNCIA HUMANA,2025-06-21T17:30:05Z,623907,55429,2416,PT12M31S,2025-11-09T02:45:13.045386
LQDgb1W34OA,SinapseQUIZ #5 - Qual Foi o Primeiro Ser Vivo a Ser Enviado Para o Espaço?,2019-12-25T22:00:10Z,619520,58132,2633,PT55M46S,2025-11-09T02:45:18.114569
2nGuTqKwOeU,Como Nós Sabemos a Idade da Terra? #Shorts,2022-04-25T15:49:00Z,618053,84571,935,PT1M,2025-11-09T02:45:16.976192
IcrhfmPRseI,a PRIMEIRA WEBCAM da HISTÓRIA,2023-12-31T20:00:05Z,613678,95019,361,PT1M,2025-11-09T02:45:14.395243
ZeCiUHEYSfw,o MAIOR TERREMOTO da HISTÓRIA,2023-07-25T20:00:08Z,610678,89149,371,PT57S,2025-11-09T02:45:15.081402
Fi-OTrXUc1E,Você troca as células do seu corpo a cada 7 anos?,2023-03-15T20:00:04Z,610105,113055,427,PT55S,2025-11-09T02:45:15.680661
zWd7CyLHD7g,Existe algo ALEATÓRIO no Universo?,2021-08-23T15:49:44Z,609927,70535,2537,PT12M24S,2025-11-09T02:45:17.390257
z2VTV9KN56E,E se o Sol Desaparecesse?,2021-09-22T20:24:56Z,609323,62200,2013,PT11M13S,2025-11-09T02:45:17.390211
8aeDqpcZmJ4,BACTÉRIAS quase ACABARAM com a VIDA na Terra #Shorts,2022-06-29T14:20:50Z,606819,90491,750,PT59S,2025-11-09T02:45:16.775187
wLpc_ZOu7TQ,O Universo é um HOLOGRAMA?,2021-09-17T16:58:41Z,605191,68130,2137,PT11M35S,2025-11-09T02:45:17.390217
Hi4zSn5eDw8,Como FOGUETES funcionam? #Shorts,2022-07-21T14:43:52Z,604885,79056,483,PT48S,2025-11-09T02:45:16.775089
c5OIGW51vE0,Descobrimos Vida em Vênus?,2020-09-15T02:09:35Z,604448,95543,3084,PT7M18S,2025-11-09T02:45:17.788144
sMpJ3Vn0bfE,As Equações de Maxwell Explicadas,2020-08-07T19:49:03Z,603250,40315,854,PT16M10S,2025-11-09T02:45:18.114273
9WAFNdM79Ao,A Água Não é Transparente,2016-04-09T13:00:01Z,598033,88802,1483,PT6M18S,2025-11-09T02:45:18.666305
4g8KhkInwyk,A EQUAÇÃO que PROVA que estão MENTINDO para você,2024-06-10T20:30:01Z,597897,57837,2976,PT13M5S,2025-11-09T02:45:13.722819
DeyZmAMbOcw,Por que os ALIMENTOS estão ficando MENOS nutritivos?,2025-03-21T21:30:02Z,594650,49324,1597,PT15M49S,2025-11-09T02:45:13.252181
x24Ns0Q7dh8,Uma Folha de Papel Maior do que o Universo,2015-10-18T20:31:08Z,591992,58135,1362,PT6M33S,2025-11-09T02:45:19.161528
bWm0oQ6yWSw,A NAVALHA DE OCKHAM #Shorts,2022-08-18T13:29:44Z,591647,94513,813,PT53S,2025-11-09T02:45:16.413293
m814dTJLp34,O Teorema do MACACO INFINITO Explicado,2024-12-06T18:04:31Z,591275,60512,1501,PT14M11S,2025-11-09T02:45:13.252346
kBOku-uj37Y,Existem mais AVIÕES no FUNDO do MAR do que SUBMARINOS no CÉU,2023-07-05T20:00:09Z,591042,89090,521,PT1M,2025-11-09T02:45:15.081480
kp_uCxLT-1M,Fotos Históricas: O PÁLIDO PONTO AZUL #Shorts,2022-07-11T14:36:57Z,589992,94398,617,PT56S,2025-11-09T02:45:16.775138
k45BaXjRTmc,A MAIOR Tempestade Solar da HISTÓRIA,2020-01-18T22:39:19Z,587955,67782,1644,PT10M16S,2025-11-09T02:45:18.114556
uxMOdxjR29Q,O Mistério do Evento Tunguska,2022-06-06T18:36:49Z,586255,68068,2095,PT10M4S,2025-11-09T02:45:16.975976
WG15WCtsNss,Como uma USINA NUCLEAR funciona? #Shorts,2022-02-16T16:24:33Z,584917,91905,756,PT1M,2025-11-09T02:45:17.176563
6d0a78LFSNo,O Paradoxo de Informação dos Buracos Negros,2021-06-14T19:40:42Z,584313,63120,1695,PT12M6S,2025-11-09T02:45:17.390361
_tB27F0-hrU,o AVIÃO MAIS RÁPIDO da HISTÓRIA,2023-05-23T20:42:16Z,584081,87523,856,PT58S,2025-11-09T02:45:15.294418
hKeIwTsbDOI,esse vídeo é CONTAGIOSO,2023-11-12T20:00:25Z,583240,81869,1315,PT1M,2025-11-09T02:45:14.649460
CEckD0sO3x8,A Radiação Hawking (Como os Buracos Negros Evaporam?),2018-03-25T17:37:05Z,581299,80601,1485,PT7M6S,2025-11-09T02:45:18.666096
2t1vB8TeUUc,O Niilismo EXPLICADO,2025-09-23T21:56:22Z,580743,54362,1132,PT17M32S,2025-11-09T02:45:13.045269
xl9GklRQUCQ,vale a pena VOLTAR com o HORÁRIO DE VERÃO?,2022-12-18T20:00:21Z,579667,93705,2183,PT1M,2025-11-09T02:45:15.907111
aWziRlfQqr0,GRAVITAÇÃO QUÂNTICA: esse é o FIM da FÍSICA?,2024-04-19T21:18:54Z,579076,49074,1253,PT13M5S,2025-11-09T02:45:13.948225
